env_steps,mean_reward,std_reward
44236800,20.56436806678772,1.2573767263268543
44335104,20.758345851898195,0.9270400310539113
44433408,20.738305110931396,1.733587685379321
44531712,20.78918577194214,1.1118178091094824
44630016,20.60669195175171,1.0069967601912422
44728320,20.653958139419554,1.6043647058909316
44826624,20.532995738983153,1.9194809260692287
44924928,20.50390680074692,2.402753360958261
45023232,20.386322174072266,1.9595459006972096
45121536,20.766623497009277,1.0783857091455267
45219840,20.778947830200195,1.1885552045092092
45318144,20.811832695007325,1.087926575292357
45416448,20.67534112930298,0.9196532981875238
45514752,20.704814796447753,0.9843013792096083
45613056,20.779577884674072,1.0555304369035865
45711360,20.88905550003052,1.0269362417016585
45809664,20.58505772590637,1.1825677878896357
45907968,20.883421735763548,1.163686862121614
46006272,20.51876077890396,1.9813966363423954
46104576,20.6526491355896,1.0221777637414102
46202880,20.74954370498657,0.9191631904286873
46301184,20.973610954284666,1.0616015329123174
46399488,20.53553939819336,2.0850901065924705
46497792,21.016901741027834,1.010590545266976
46596096,20.86376871585846,1.6635208896274472
46694400,20.82253070831299,1.0824961487664766
46792704,20.9083922958374,0.932067402860557
46891008,20.916132535934448,1.3943591947651883
46989312,20.79504816055298,1.1595948234659503
47087616,20.985009765625,0.9455068107621961
47185920,20.927051181793214,0.9727026424730957
47284224,20.972675971984863,1.0439791858445944
47382528,20.72471420764923,1.9679827583226834
47480832,21.16113609313965,0.8842211956831478
47579136,20.918471488952637,0.9495545468341163
47677440,20.837514371871947,1.5807782050523302
47775744,20.69989005088806,1.5506586716414468
47874048,20.96103063583374,1.0555639714473095
47972352,20.98868520736694,1.2887156300210805
48070656,20.99507755279541,0.844548234493581
48168960,21.032200393676757,1.1483921979652583
48267264,20.93139093399048,1.0607265229796639
48365568,20.611818967908622,2.9034018947384057
48463872,21.0134979057312,0.9525354121580965
48562176,20.805992436408996,2.048845648344031
48660480,20.83553050994873,1.1298271301187015
48758784,20.984245471954345,1.077298952205498
48857088,21.114312915802003,1.1014792461555831
48955392,21.15484228134155,0.9330474007105033
49053696,21.043556842803955,0.9889839784955237
49152000,20.991958751678467,1.035954569084788
49250304,20.96463872909546,0.9992083072384597
49348608,21.127017898559572,0.9653714006485123
49446912,20.740947475433348,1.5568925317268159
49545216,20.959811458587648,1.2615580134337574
49643520,21.149125595092773,0.9238819122962838
49741824,21.189533100128173,1.081372844022718
49840128,21.214870052337645,1.03127279818002
49938432,20.994937171936034,1.020064934475957
50036736,21.076534843444826,1.0554227551547881
50135040,20.973486347198488,0.9602335098482635
50233344,21.109897632598877,0.9165672213154661
50331648,21.171311855316162,0.9897746243877769
50429952,21.087921028137206,0.8472215101127843
50528256,21.038934993743897,0.8859172030789367
50626560,21.06790531158447,0.9834724933744068
50724864,21.14818212509155,0.9316034923979027
50823168,21.18073230743408,1.011046930337748
50921472,21.318135471343993,0.9338438047294038
51019776,21.16104730606079,1.0335236948555953
51118080,21.14823543548584,1.0727373885016815
51216384,21.083048868179322,1.6134937840502264
51314688,21.061035611629485,2.019452050494981
51412992,21.109536113739015,1.0054666106163785
51511296,21.15638439178467,1.0175530594577784
51609600,21.094785747528075,0.9733970460279271
51707904,20.944424657821656,1.483454379916096
51806208,21.05849670410156,0.980128308334654
51904512,20.986080017089844,1.0909343234087545
52002816,20.904020576477052,1.6493727628592196
52101120,21.199496784210204,1.113989516999916
52199424,21.15774341583252,1.0389617881685458
52297728,21.250592708587646,1.049388288292411
52396032,21.178013553619383,1.0204478372246064
52494336,21.18569549560547,1.02505596965865
52592640,21.50312919616699,0.9120447316516728
52690944,21.369916362762453,0.956688961374294
52789248,21.364915142059328,0.946789087021891
52887552,21.136024017333984,1.0460796031880912
52985856,21.33428171157837,0.9210803185956853
53084160,21.28477409362793,1.058575338478629
53182464,21.212706604003905,0.944234043843252
53280768,21.292552070617674,1.103684437357714
53379072,21.25077548980713,0.9111183249233576
53477376,21.292061824798584,1.0847482837832432
53575680,20.95052745819092,2.04634358572592
53673984,21.3078466796875,1.0324860870373094
53772288,21.165615577697753,0.9693849228222517
53870592,21.317472686767577,0.9356400314489789
53968896,21.310552921295166,1.0074101391922892
54067200,21.25275463104248,1.0804150753511395
54165504,21.181557178497314,1.087442748793395
54263808,21.280162048339843,0.8664289713367029
54362112,21.360125827789307,1.004635436220465
54460416,21.519578876495363,0.9699532596454709
54558720,21.345105438232423,0.9735969785712306
54657024,21.519334850311278,0.8562011876604398
54755328,21.231533203125,1.0127591465929946
54853632,21.275671367645263,1.029408020536283
54951936,21.251439876556397,1.364225151376925
55050240,21.40168394088745,0.8724254519306645
55148544,21.36966543197632,1.0751060787649294
55246848,21.373128967285155,1.0243449281631436
55345152,21.36007743835449,0.9496790673021851
55443456,21.115569515228273,1.056864304386507
55541760,21.293082027435304,0.9879377201545071
55640064,21.373133640289307,1.0352382128606883
55738368,21.276108984947204,1.9127974593831711
55836672,21.443002262115478,0.951865057955187
55934976,21.472959880828856,0.9642588560525668
56033280,21.3745902633667,1.0188818171973155
56131584,21.289165782928468,1.088030213375374
56229888,21.228241939544677,0.9831671286129519
56328192,21.404338626861573,1.030246293945673
56426496,21.476412773132324,0.939140333532714
56524800,21.427931900024415,0.874513640617916
56623104,21.44638557434082,0.9548173902747393
56721408,21.512022686004638,0.9135511615200815
56819712,21.275400619506836,0.8818183755712898
56918016,21.313674240112306,0.8732579023471452
57016320,21.25969472885132,1.0881594064038453
57114624,21.425416507720946,0.9865676999555022
57212928,21.459493465423584,0.9770496953468826
57311232,21.478494091033937,0.8345198568591629
57409536,21.305889587402344,0.9345499440481864
57507840,21.528502292633057,0.9145471539857061
57606144,21.72302888870239,0.9306013109219283
57704448,21.33544750213623,1.0142067892797204
57802752,21.337612552642824,1.0125692900413874
57901056,21.413122253417967,1.3609175065481969
57999360,21.46986841201782,0.947694923855583
58097664,21.572731380462645,0.9119426797303609
58195968,21.436809940338136,0.9957627411870124
58294272,21.44954355239868,0.9063687468131328
58392576,21.414725971221923,0.8949941882137411
58490880,21.424322490692138,0.8770724299365914
58589184,21.48367555618286,0.9481538576252724
58687488,21.55464689254761,0.9018221032355654
58785792,21.586195907592774,0.7709177382558798
58884096,21.467951240539552,0.9396856071196524
58982400,21.473104457855225,0.9260930922395116
59080704,21.475834083557128,0.9182748987026506
59179008,21.534123439788818,0.9731420223779684
59277312,21.516294765472413,0.9967479429104075
59375616,21.490629138946534,0.9936232147687315
59473920,21.48313636779785,0.9219920131124304
59572224,21.582544116973878,0.950558886780592
