env_steps,mean_reward,std_reward,success_rate
14745600,4.569148731771857,2.199447425027575,0.062024958431720734
14843904,4.732174404412508,1.9248880906590435,0.058902136981487274
14942208,4.960830270573497,1.990183245874609,0.05936715006828308
15040512,5.01941377915442,2.2259855546257885,0.06431232392787933
15138816,5.220706794336438,2.185094764467052,0.0607290081679821
15237120,5.449000934958458,1.9710925362843978,0.07566116750240326
15335424,5.010959254391492,1.8964697052701194,0.05994027107954025
15433728,5.442175033092499,2.0520667558070005,0.06880274415016174
15532032,4.73539576202631,2.3291145906623436,0.05814281105995178
15630336,5.371131260469556,2.2787058578087134,0.06355118006467819
15728640,5.128690725117922,2.050125885379663,0.062200140208005905
15826944,5.746459285393358,2.1753664388896086,0.07910668104887009
15925248,5.815518143326044,2.107863969741253,0.08290041238069534
16023552,5.905738741159439,2.1972701430803894,0.07808929681777954
16121856,5.96485266469419,2.4321265148744766,0.08651300519704819
16220160,5.632224830910563,2.360083212561358,0.07199877500534058
16318464,6.103088437952101,2.7449910984992485,0.08081077039241791
16416768,6.280803925693035,2.4217338870432705,0.08866818249225616
16515072,6.112274756580591,2.6239599451982984,0.09224070608615875
16613376,6.347248320132494,2.3611258064679896,0.09000780433416367
16711680,6.941017417907715,2.728602001893778,0.10238702595233917
16809984,6.528352132588625,2.6872354051156964,0.09575612843036652
16908288,6.673165002316236,2.6995428734312883,0.09174090623855591
17006592,6.450622533224523,2.917043737791683,0.09079387784004211
17104896,6.1895969394594434,2.2928403004419717,0.07775159925222397
17203200,6.590169178247452,2.981592216139588,0.10357870906591415
17301504,6.337901584878564,2.691812448621584,0.08450480550527573
17399808,6.645714178644121,3.2882168014231694,0.09984298050403595
17498112,6.712914334833622,2.885455215315877,0.10637786239385605
17596416,7.196230973750353,2.88904708367201,0.117526575922966
17694720,6.882189643234015,2.96354895206804,0.09767230600118637
17793024,6.531233254671097,3.0677314236342124,0.09629735350608826
17891328,6.824639141410589,2.9558398287028633,0.10592135041952133
17989632,6.57606695085764,3.141961969678345,0.10297207534313202
18087936,6.80690403342247,2.9528463386412933,0.10521163046360016
18186240,7.220022124946118,3.1877255193287737,0.1103905737400055
18284544,6.40509265884757,3.3364675484900577,0.09901563823223114
18382848,7.196095367921516,3.1630784800956047,0.11512058973312378
18481152,6.95830066382885,3.381190242726854,0.11513787508010864
18579456,6.872361584752798,3.29262819097512,0.11576972901821136
18677760,7.0169743293523785,3.093600406003131,0.10605188459157944
18776064,7.316123147457838,3.238029154293127,0.12698319554328918
18874368,7.1027343916893,3.474966511176887,0.1300688236951828
18972672,6.820976355336606,3.9880551141993803,0.11293777078390121
19070976,6.226043738685548,3.7489770408928385,0.11195524781942368
19169280,6.885772458654828,3.55260387467183,0.11937305331230164
19267584,6.509662758558989,3.650345031431014,0.12399928271770477
19365888,6.690481173694134,3.55363242437491,0.11318972706794739
19464192,6.305600037202239,3.930430595480213,0.11584511399269104
19562496,6.832608578801155,3.7419411289351583,0.1254982054233551
19660800,6.912930198162794,3.8734845711387544,0.11815214157104492
19759104,7.447561320737004,4.027880620418178,0.12418701499700546
19857408,6.5998184078931805,3.6798560534643725,0.11678165197372437
19955712,7.6564774617552755,3.6607367246138485,0.13176065683364868
20054016,7.359449985176325,3.9613135941116004,0.1259714812040329
20152320,6.702419241964817,3.7020848193452243,0.11925232410430908
20250624,7.5332020245492455,3.862566976175078,0.13039159774780273
20348928,7.464083559513092,3.764101881012591,0.13590966165065765
20447232,7.292979359403253,4.1596655025651215,0.1317812204360962
20545536,6.710263069272042,3.8313357364861287,0.11150097846984863
20643840,6.421392980962992,3.977095132995156,0.12179648131132126
20742144,7.167778016626835,3.9868799761427907,0.12130599468946457
20840448,7.859463614746928,3.8595139585144342,0.1340552568435669
20938752,6.864402615427971,3.867284599283118,0.1269066333770752
21037056,7.034331566467881,3.8827932660268374,0.12015270441770554
21135360,6.886872327066958,3.721494325216789,0.11803480237722397
21233664,7.372209872193634,3.9863691326943305,0.1321566104888916
21331968,6.604186180904508,3.99696901585808,0.12211976945400238
21430272,7.003244101218879,4.063560619237179,0.12795504927635193
21528576,6.5339099963009355,4.1856339945445145,0.1182289719581604
21626880,6.382763682603836,4.1853971479213925,0.11673139780759811
21725184,6.233103042915463,4.084343067012882,0.12117886543273926
21823488,6.025009554512799,4.0366097439576,0.1155751571059227
